resp_id,plot_id,district,village,startdate,pv_nonpaddy,pv_only_straw,pv_straw_stubble,pv_stand_stubble,pv_straw_collect,pv_burnt_roots2,pv_burnt_roots1,pv_wet_ash,pv_float_ash,pv_ash_visible,pv_burnt_grass,pv_trees_burnt,pv_visit_date,pv_burnt_alt,pv_burnt,pv_burnt_any,pv_paddy,p_burnt,p_burnt_alt,p_burnt_visit,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,sowed,stubble_present,manage_stubble,if_tilled
119001231,p1,Bathinda,Malkana,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21866,0,0,0,1,0,0,,29.930071,75.040726,189.7,5,No,No,,Yes
119101701,p1,Bathinda,Maluka,3-Dec-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,No,Yes,No,21886,1,1,1,1,1,1,1,30.436861,75.076523,200.60001,4.5999999,Yes,No,,Yes
120800311,p1,Bathinda,Mehma Sawai,6-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21859,0,0,0,1,0,0,,30.331022,74.848587,197.10001,4.4000001,No,No,,No
120800311,p1,Bathinda,Mehma Sawai,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21866,0,0,0,1,0,0,,,,,,Yes,No,,Yes
120801351,p1,Bathinda,Mehma Sawai,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21867,0,0,0,1,0,0,,30.329861,74.831131,184.89999,4.6999998,Yes,No,,Yes
120801551,p1,Bathinda,Mehma Sawai,15-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21868,0,0,0,1,0,0,,30.329264,74.854424,188.3,2.2,No,Rolled bales are visible,,No
120801551,p1,Bathinda,Mehma Sawai,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21874,0,0,0,1,0,0,,,,,,Yes,No,,Yes
120801551,p2,Bathinda,Mehma Sawai,15-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21868,0,0,0,1,0,0,,30.338268,74.883812,202.5,2.5,Yes,No,,Yes
120801711,p1,Bathinda,Mehma Sawai,29-Oct-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21851,0,0,0,1,0,0,,30.323477,74.832367,196.60001,4,,Rolled bales are visible,,No
120801711,p1,Bathinda,Mehma Sawai,20-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21873,0,0,0,1,0,0,,,,,,Yes,No,,Yes
120801931,p1,Bathinda,Mehma Sawai,25-Oct-19,No,.s,.s,.s,.s,,,,,,No,No,21847,0,0,0,1,0,0,,30.326342,74.852661,194.7,4.8000002,,Rolled bales are visible,,
120801931,p1,Bathinda,Mehma Sawai,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21867,0,0,0,1,0,0,,,,,,Yes,No,,Yes
120801931,p2,Bathinda,Mehma Sawai,25-Oct-19,No,No,.s,.s,.s,.s,.s,,,,No,No,21847,0,0,0,1,0,0,,30.323906,74.842155,195.89999,4.8000002,,"Yes, only loose straw is visible",Roll into bales,
120801931,p2,Bathinda,Mehma Sawai,8-Nov-19,No,.s,.s,.s,.s,,,,,,No,No,21861,0,0,0,1,0,0,,,,,,No,Rolled bales are visible,,
120801931,p2,Bathinda,Mehma Sawai,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21867,0,0,0,1,0,0,,,,,,Yes,No,,Yes
120801931,p3,Bathinda,Mehma Sawai,8-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21861,0,0,0,0,0,0,,30.323915,74.842026,192.7,4.8000002,No,Rolled bales are visible,,No
120801931,p3,Bathinda,Mehma Sawai,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21867,0,0,0,0,0,0,,,,,,Yes,No,,Yes
120801991,p1,Bathinda,Mehma Sawai,25-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21878,0,0,0,1,0,0,,30.331219,74.849487,207.8,4.8000002,No,Rolled bales are visible,,No
120801991,p1,Bathinda,Mehma Sawai,29-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21882,0,0,0,1,0,0,,,,,,No,No,,Yes
120802251,p1,Bathinda,Mehma Sawai,1-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,Yes,No,No,21854,1,1,1,1,1,1,1,30.341084,74.874245,195.39999,4.5,,No,,Yes
120802251,p2,Bathinda,Mehma Sawai,1-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21854,0,0,0,1,0,0,,30.342735,74.877663,198.7,4.5,,No,,Yes
121300921,p1,Bathinda,Mirjeana,29-Oct-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21851,0,0,0,1,0,0,,29.867409,75.11927,195.60001,4.8000002,,No,,Yes
121301411,p1,Bathinda,Mirjeana,24-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21877,0,0,0,1,0,0,,29.874445,75.132553,187,4.6999998,Yes,No,,Yes
122401481,p1,Bathinda,Nehian Wala,31-Oct-19,No,.s,.s,.s,.s,Yes,.s,.s,.s,Yes,Yes,Yes,21853,1,1,1,1,1,1,1,30.299044,74.898758,266.89999,4.8000002,,No,,No
122401481,p2,Bathinda,Nehian Wala,31-Oct-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,Yes,No,21853,1,0,1,1,0,1,,30.284033,74.89547,187.10001,3.9000001,,No,,Yes
122401481,p3,Bathinda,Nehian Wala,31-Oct-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",Yes,.s,.s,Yes,Yes,21853,1,1,1,1,1,1,1,30.283895,74.895851,194.2,4,,No,,Yes
122401491,p1,Bathinda,Nehian Wala,26-Oct-19,No,.s,.s,.s,.s,No,.s,.s,No,.s,No,.s,21848,0,0,0,1,0,0,,30.278574,74.894241,188,4.8000002,,No,,No
122401491,p1,Bathinda,Nehian Wala,7-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21860,0,0,0,1,0,0,,30.288658,74.9114,195.3,5,No,No,,Yes
122401971,p1,Bathinda,Nehian Wala,13-Nov-19,No,.s,.s,.s,.s,No,.s,No,.s,.s,No,.s,21866,0,0,0,1,0,0,,30.312305,74.917885,191.5,4,No,No,,No
122401971,p1,Bathinda,Nehian Wala,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21869,0,0,0,1,0,0,,,,,,No,No,,Yes
122401971,p2,Bathinda,Nehian Wala,30-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21883,0,0,0,1,0,0,,,,,,No,No,,Yes
122402141,p1,Bathinda,Nehian Wala,26-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21879,0,0,0,1,0,0,,,,,,No,No,,Yes
122402141,p2,Bathinda,Nehian Wala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21871,0,0,0,1,0,0,,30.29269,74.921097,236.5,4.3000002,Yes,No,,Yes
122402141,p2,Bathinda,Nehian Wala,26-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21879,0,0,0,1,0,0,,,,,,No,No,,Yes
122402141,p3,Bathinda,Nehian Wala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,No,.s,No,No,21871,0,0,0,1,0,0,,30.292166,74.921326,201.8,4.0999999,No,No,,Yes
122402141,p3,Bathinda,Nehian Wala,26-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21879,0,0,0,1,0,0,,,,,,No,No,,Yes
122402141,p4,Bathinda,Nehian Wala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,No,.s,No,No,21871,0,0,0,1,0,0,,30.291372,74.921387,194.5,4.9000001,No,No,,Yes
122402141,p4,Bathinda,Nehian Wala,26-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21879,0,0,0,1,0,0,,,,,,No,No,,Yes
122402141,p5,Bathinda,Nehian Wala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,No,.s,No,No,21871,0,0,0,1,0,0,,30.292225,74.920624,188.60001,4,No,No,,Yes
122402141,p5,Bathinda,Nehian Wala,26-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21879,0,0,0,1,0,0,,,,,,No,No,,Yes
122402271,p1,Bathinda,Nehian Wala,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21869,0,0,0,1,0,0,,30.293657,74.923058,195.3,3.9000001,No,No,,Yes
122402271,p2,Bathinda,Nehian Wala,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21869,0,0,0,1,0,0,,30.29287,74.920891,197.3,4.3000002,No,No,,Yes
122402271,p3,Bathinda,Nehian Wala,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,No,.s,No,No,21869,0,0,0,1,0,0,,30.291376,74.920929,195.8,4.5,No,No,,Yes
122900091,p1,Bathinda,Pakka Kalan,5-Nov-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21858,0,0,0,1,0,0,,30.033844,74.86837,173.89999,4.6999998,,"Yes, only loose straw is visible",Roll into bales,
122900091,p1,Bathinda,Pakka Kalan,22-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21875,0,0,0,1,0,0,,,,,,No,No,,Yes
122900091,p2,Bathinda,Pakka Kalan,22-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21875,0,0,0,1,0,0,,,,,,Yes,No,,Yes
122900371,p1,Bathinda,Pakka Kalan,18-Oct-19,No,.s,No,.s,.s,.s,.s,,,,No,No,21840,0,0,0,0,0,0,,30.038645,74.875198,191.8,3.9000001,,"Yes, loose straw spread over standing stubble is visible",.o,
122900371,p1,Bathinda,Pakka Kalan,7-Nov-19,No,No,.s,.s,.s,.s,.s,,,,No,No,21860,0,0,0,0,0,0,,,,,,No,"Yes, only loose straw is visible",,
122900371,p2,Bathinda,Pakka Kalan,7-Nov-19,No,.s,.s,Yes,,.s,.s,,,,Yes,No,21860,1,1,1,1,1,1,1,,,,,Yes,Only standing stubble is visible,,
122900591,p1,,Pakka kalan,24-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,No,Yes,.s,21877,1,1,1,1,1,1,1,30.011621,74.818161,195.8,5.0999999,Yes,No,,Yes
122900591,p2,,Pakka kalan,24-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,Yes,Yes,.s,21877,1,1,1,1,1,1,1,30.01071,74.817444,186.10001,5.6999998,Yes,No,,Yes
123101311,p1,Bathinda,Pathrala,11-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21864,0,0,0,1,0,0,,29.994596,74.77462,209.10001,4.9000001,Yes,No,,Yes
123101311,p2,Bathinda,Pathrala,11-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21864,0,0,0,1,0,0,,29.98414,74.79155,205.3,4.3000002,No,No,,Yes
123200471,p1,Bathinda,Patti Kala Mehraj,10-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21863,0,0,0,1,0,0,,30.303673,75.195663,194.89999,4.1999998,No,Rolled bales are visible,,No
123200471,p1,Bathinda,Patti Kala Mehraj,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21866,0,0,0,1,0,0,,,,,,No,No,,Yes
123201051,p1,Bathinda,Patti Kala Mehraj,11-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21864,0,0,0,1,0,0,,30.303358,75.197617,196.8,4.5,No,No,,No
123201051,p1,Bathinda,Patti Kala Mehraj,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21869,0,0,0,1,0,0,,,,,,Yes,No,,Yes
123901371,p1,Bathinda,Phullo Khari,12-Nov-19,No,Yes,.s,.s,.s,.s,.s,.s,.s,Yes,Yes,.s,21865,1,1,1,1,1,1,1,29.946161,74.992188,193.39999,3.9000001,No,"Yes, only loose straw is visible",,
124000141,p1,Bathinda,Phullo Mithi,30-Oct-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21852,0,0,0,1,0,0,,30.102669,74.851448,214,3.9000001,,Rolled bales are visible,,No
124000141,p1,Bathinda,Phullo Mithi,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21869,0,0,0,1,0,0,,,,,,No,No,,Yes
124000141,p2,Bathinda,Phullo Mithi,30-Oct-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21852,0,0,0,1,0,0,,30.10251,74.850731,181.5,4.1999998,,No,,No
124000141,p2,Bathinda,Phullo Mithi,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21869,0,0,0,1,0,0,,,,,,No,No,,Yes
124000141,p3,Bathinda,Phullo Mithi,30-Oct-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21852,0,0,0,1,0,0,,30.102942,74.850609,190.5,4.3000002,,No,,No
124000141,p3,Bathinda,Phullo Mithi,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21869,0,0,0,1,0,0,,,,,,No,No,,Yes
124000141,p4,Bathinda,Phullo Mithi,30-Oct-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21852,0,0,0,1,0,0,,30.103247,74.850822,192.7,4.9000001,,No,,No
124000141,p4,Bathinda,Phullo Mithi,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21869,0,0,0,1,0,0,,,,,,No,No,,Yes
124000141,p5,Bathinda,Phullo Mithi,30-Oct-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21852,0,0,0,1,0,0,,30.104389,74.850975,203.39999,4.6999998,,No,,No
124000141,p5,Bathinda,Phullo Mithi,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21869,0,0,0,1,0,0,,,,,,No,No,,Yes
124001141,p1,Bathinda,Phullo Mithi,20-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,No,21873,0,0,0,1,0,0,,30.101894,74.845184,190.2,3.9000001,No,Only standing stubble is visible,Sell/give away the stubble,
124001141,p1,Bathinda,Phullo Mithi,28-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21881,0,0,0,1,0,0,,,,,,Yes,No,,Yes
125000351,p1,Bathinda,Rajgarh Kubbe,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21867,0,0,0,1,0,0,,,,,,Yes,No,,Yes
125000351,p2,Bathinda,Rajgarh Kubbe,3-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21856,0,0,0,0,0,0,,30.022776,75.235085,198.2,4.6999998,,No,,Yes
125300331,p1,Bathinda,Ram Tirath Jaga,15-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21868,0,0,0,1,0,0,,,,,,Yes,No,,Yes
125300331,p1,Bathinda,Ram Tirath Jaga,30-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21883,0,0,0,1,0,0,,,,,,No,No,,Yes
125300331,p2,Bathinda,Ram Tirath Jaga,15-Nov-19,No,No,.s,.s,.s,.s,.s,,,,No,No,21868,0,0,0,1,0,0,,,,,,No,"Yes, only loose straw is visible",,
125401621,p1,Bathinda,Raman,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21866,0,0,0,1,0,0,,29.947531,74.964973,192.3,3.9000001,No,No,,Yes
125900161,p1,Bathinda,Ramu Wala,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21867,0,0,0,1,0,0,,30.55254,75.127342,208.60001,5,No,No,,Yes
125900161,p1,Bathinda,Ramu Wala,26-Nov-19,No,.s,.s,.s,.s,.s,.s,,,,No,.s,21879,0,0,0,1,0,0,,,,,,Yes,The straw is loose but has been collected in one part of the plot.,,
125900161,p2,Bathinda,Ramu Wala,14-Nov-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,.s,21867,0,0,0,1,0,0,,30.552752,75.127373,206,3.9000001,No,"Yes, only loose straw is visible",Roll into bales,
125900161,p2,Bathinda,Ramu Wala,26-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21879,0,0,0,1,0,0,,,,,,No,No,,Yes
125900971,p1,Bathinda,Ramu Wala,4-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,.s,21857,0,0,0,1,0,0,,30.565125,75.134026,345.60001,4.5,,No,,Yes
125900971,p1,Bathinda,Ramu Wala,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21869,0,0,0,1,0,0,,,,,,Yes,No,,Yes
125900971,p2,Bathinda,Ramu Wala,16-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21869,0,0,0,1,0,0,,,,,,Yes,No,,Yes
126200081,p1,Bathinda,Riya,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21867,0,0,0,1,0,0,,29.807993,75.116974,195.39999,4.9000001,Yes,No,,Yes
127101111,p1,Bathinda,Sainewala Gurusar,21-Oct-19,No,.s,.s,No,,.s,.s,,,,No,No,21843,0,0,0,1,0,0,,30.134731,74.908722,194.3,4.9000001,,Only standing stubble is visible,Incorporate into the soil,
127101111,p1,Bathinda,Sainewala Gurusar,6-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21859,0,0,0,1,0,0,,,,,,Yes,No,,Yes
127200031,p1,Bathinda,Salabatpura,12-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,No,21865,0,0,0,1,0,0,,30.488836,75.244781,207.8,3.9000001,No,Only standing stubble is visible,.o,
127200031,p1,Bathinda,Salabatpura,23-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21876,0,0,0,1,0,0,,,,,,Yes,No,,Yes
127200031,p2,Bathinda,Salabatpura,12-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,No,21865,0,0,0,1,0,0,,30.482691,75.23822,213.8,3.5,No,Only standing stubble is visible,.o,
127200031,p2,Bathinda,Salabatpura,23-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21876,0,0,0,1,0,0,,,,,,Yes,No,,Yes
127200851,p1,Bathinda,Salabatpura,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21867,0,0,0,1,0,0,,30.489071,75.251747,204.60001,4.8000002,Yes,No,,Yes
128002171,p1,Bathinda,Sekhu,12-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,Yes,No,No,21865,1,1,1,1,1,1,1,29.96324,74.841301,187.89999,3.9000001,Yes,No,,Yes
128002171,p2,Bathinda,Sekhu,12-Nov-19,Yes,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,Yes,No,No,21865,1,1,1,0,1,1,1,29.976831,74.874809,198.3,4.9000001,Yes,No,,Yes
128002171,p3,Bathinda,Sekhu,12-Nov-19,Yes,.s,.s,.s,.s,Yes,.s,Yes,.s,.s,Yes,Yes,21865,1,1,1,0,1,1,1,29.969885,74.871704,185.8,4.5,No,No,,No
128800281,p1,Bathinda,Sivian,29-Nov-19,No,No,.s,.s,.s,.s,.s,No,.s,.s,No,No,21882,0,0,0,1,0,0,,30.250353,74.888336,192.3,4.6999998,Yes,"Yes, only loose straw is visible",.o,
128800441,p1,Bathinda,Sivian,10-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21863,0,0,0,1,0,0,,30.25897,74.884193,197.89999,4.6999998,No,No,,Yes
128801261,p2,Bathinda,Sivian,10-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,No,No,No,21863,0,1,1,1,1,0,1,30.258802,74.887749,188.2,4.5,Yes,No,,Yes
128801351,p1,Bathinda,Sivian,17-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21870,0,0,0,1,0,0,,30.267553,74.917862,186.60001,4.6999998,No,No,,Yes
128801351,p2,Bathinda,Sivian,17-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21870,0,0,0,1,0,0,,30.262779,74.914482,184.10001,4.9000001,No,No,,Yes
128801381,p1,Bathinda,Sivian,12-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21865,0,0,0,1,0,0,,30.265711,74.918175,198.5,4,No,No,,No
128801381,p1,Bathinda,Sivian,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21874,0,0,0,1,0,0,,,,,,Yes,No,,Yes
128801381,p2,Bathinda,Sivian,12-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21865,0,0,0,1,0,0,,30.265579,74.916679,193.89999,4.5,No,No,,No
128801381,p2,Bathinda,Sivian,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21874,0,0,0,1,0,0,,,,,,Yes,No,,Yes
128801991,p1,Bathinda,Sivian,14-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,No,No,.s,21867,0,1,1,1,1,0,1,30.25676,74.895943,194,1,Yes,No,,Yes
129100631,p1,Bathinda,Siriewala,15-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21868,0,0,0,1,0,0,,30.478903,75.067535,200,4.4000001,No,No,,No
129100631,p1,Bathinda,Siriewala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21871,0,0,0,1,0,0,,,,,,Yes,No,,Yes
129100861,p1,Bathinda,Siriewala,16-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,Yes,21869,1,0,1,1,0,1,,30.497423,75.060532,201.8,4,No,No,,No
129100861,p1,Bathinda,Siriewala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21871,0,0,0,1,0,1,,,,,,Yes,No,,Yes
129101101,p1,Bathinda,Siriewala,8-Nov-19,No,.s,No,.s,.s,.s,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,30.494677,75.050949,191.5,5,No,"Yes, loose straw spread over standing stubble is visible",Incorporate into the soil,
129101101,p1,Bathinda,Siriewala,16-Nov-19,No,No,.s,.s,.s,.s,.s,,,,No,No,21869,0,0,0,1,0,0,,,,,,Yes,"Yes, only loose straw is visible",,
129101101,p1,Bathinda,Siriewala,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21874,0,0,0,1,0,0,,,,,,Yes,No,,Yes
129103071,p1,Bathinda,Siriewala,4-Nov-19,No,.s,No,.s,.s,.s,.s,.s,.s,No,No,.s,21857,0,0,0,1,0,0,,30.479939,75.052452,191.89999,4.5,,"Yes, loose straw spread over standing stubble is visible",Use happy seeder,
129103071,p1,Bathinda,Siriewala,7-Nov-19,No,.s,No,.s,.s,.s,.s,,,,No,No,21860,0,0,0,1,0,0,,,,,,Yes,"Yes, loose straw spread over standing stubble is visible",,
129600301,p1,Bathinda,Teona Pujarian,19-Nov-19,No,No,.s,.s,.s,.s,.s,No,.s,.s,No,No,21872,0,0,0,1,0,0,,29.933666,75.069962,185.10001,4.9000001,No,"Yes, only loose straw is visible",Use happy seeder,
129600301,p1,Bathinda,Teona Pujarian,24-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21877,0,0,0,1,0,0,,,,,,Yes,No,,Yes
129600641,p1,Bathinda,Teona Pujarian,8-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,29.919214,75.065727,195.89999,4.5999999,No,Only standing stubble is visible,Sell/give away the stubble,
129600641,p1,Bathinda,Teona Pujarian,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21867,0,0,0,1,0,0,,,,,,Yes,No,,Yes
205500251,p1,Faridkot,Bihle Wala,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21858,0,0,0,1,0,0,,30.670338,74.610245,180,3.5,,No,,Yes
205500461,p1,Faridkot,Bihle Wala,23-Nov-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21876,0,0,0,1,0,0,,30.663876,74.596542,185.89999,4.4000001,No,"Yes, only loose straw is visible",Sell/give away the stubble,
205500461,p1,Faridkot,Bihle Wala,27-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21880,0,0,0,1,0,0,,,,,,Yes,No,,Yes
205500461,p2,Faridkot,Bihle Wala,23-Nov-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21876,0,0,0,1,0,0,,30.663799,74.596336,178.10001,4.5999999,No,"Yes, only loose straw is visible",Sell/give away the stubble,
205500461,p2,Faridkot,Bihle Wala,27-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21880,0,0,0,1,0,0,,,,,,Yes,No,,Yes
205500801,p1,Faridkot,Bihle Wala,28-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21881,0,0,0,1,0,0,,30.682085,74.603157,189.60001,4.8000002,Yes,No,,Yes
205500801,p2,Faridkot,Bihle Wala,28-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21881,0,0,0,1,0,0,,30.682344,74.603127,193.8,4.6999998,Yes,No,,Yes
